country,year,literacy_rate,Child_per_woman,child_mortality
Bhutan,2010-01-01,0.8605408348457351,2.38,42.5
Bhutan,2011-01-01,0.8605408348457351,2.31,40.2
Bolivia,1975-01-01,0.8605408348457351,6.18,197.0
Bolivia,1976-01-01,0.835,6.04,190.0
Bolivia,1977-01-01,0.8605408348457351,5.9,184.0
Bolivia,1978-01-01,0.8605408348457351,5.76,179.0
Bolivia,1979-01-01,0.8605408348457351,5.63,173.0
Bolivia,1980-01-01,0.8605408348457351,5.52,168.0
Bolivia,1981-01-01,0.8605408348457351,5.42,164.0
Bolivia,1982-01-01,0.8605408348457351,5.34,159.0
Bolivia,1983-01-01,0.8605408348457351,5.26,155.0
Bolivia,1984-01-01,0.8605408348457351,5.19,150.0
Bolivia,1985-01-01,0.8605408348457351,5.13,146.0
Bolivia,1986-01-01,0.8605408348457351,5.07,141.0
Bolivia,1987-01-01,0.8605408348457351,5.03,136.0
Bolivia,1988-01-01,0.8605408348457351,4.99,131.0
Bolivia,1989-01-01,0.8605408348457351,4.95,126.0
Bolivia,1990-01-01,0.8605408348457351,4.91,121.0
Bolivia,1991-01-01,0.8605408348457351,4.87,117.0
Bolivia,1992-01-01,0.9390000000000001,4.81,112.0
Bolivia,1993-01-01,0.8605408348457351,4.74,107.0
Bolivia,1994-01-01,0.8605408348457351,4.66,103.0
Bolivia,1995-01-01,0.8605408348457351,4.58,98.1
Bolivia,1996-01-01,0.8605408348457351,4.47,93.6
Bolivia,1997-01-01,0.8605408348457351,4.37,89.0
Bolivia,1998-01-01,0.8605408348457351,4.27,84.4
Bolivia,1999-01-01,0.8605408348457351,4.16,79.8
Bolivia,2000-01-01,0.8605408348457351,4.06,75.3
Bolivia,2001-01-01,0.973,3.96,71.0
Bolivia,2002-01-01,0.8605408348457351,3.87,67.0
Bolivia,2003-01-01,0.8605408348457351,3.77,63.1
Bolivia,2004-01-01,0.8605408348457351,3.68,59.4
Bolivia,2005-01-01,0.8605408348457351,3.6,55.8
Bolivia,2006-01-01,0.8605408348457351,3.51,52.5
Bolivia,2007-01-01,0.9940000000000001,3.43,49.4
Bolivia,2008-01-01,0.991,3.35,46.4
Bolivia,2009-01-01,0.9940000000000001,3.27,43.7
Bolivia,2010-01-01,0.8605408348457351,3.2,41.1
Bolivia,2011-01-01,0.8605408348457351,3.13,38.7
Bosnia and Herzegovina,1975-01-01,0.8605408348457351,2.49,51.8
Bosnia and Herzegovina,1976-01-01,0.8605408348457351,2.4,48.3
Bosnia and Herzegovina,1977-01-01,0.8605408348457351,2.32,45.1
Bosnia and Herzegovina,1978-01-01,0.8605408348457351,2.24,42.3
Bosnia and Herzegovina,1979-01-01,0.8605408348457351,2.18,39.9
Bosnia and Herzegovina,1980-01-01,0.8605408348457351,2.12,37.7
Bosnia and Herzegovina,1981-01-01,0.8605408348457351,2.08,35.6
Bosnia and Herzegovina,1982-01-01,0.8605408348457351,2.03,33.5
Bosnia and Herzegovina,1983-01-01,0.8605408348457351,2.0,31.4
Bosnia and Herzegovina,1984-01-01,0.8605408348457351,1.96,29.4
Bosnia and Herzegovina,1985-01-01,0.8605408348457351,1.93,27.0
Bosnia and Herzegovina,1986-01-01,0.8605408348457351,1.9,24.9
Bosnia and Herzegovina,1987-01-01,0.8605408348457351,1.87,23.0
Bosnia and Herzegovina,1988-01-01,0.8605408348457351,1.84,21.2
Bosnia and Herzegovina,1989-01-01,0.8605408348457351,1.8,19.6
Bosnia and Herzegovina,1990-01-01,0.8605408348457351,1.77,18.1
Bosnia and Herzegovina,1991-01-01,0.8605408348457351,1.75,16.8
Bosnia and Herzegovina,1992-01-01,0.8605408348457351,1.73,18.0
Bosnia and Herzegovina,1993-01-01,0.8605408348457351,1.72,17.4
Bosnia and Herzegovina,1994-01-01,0.8605408348457351,1.71,14.7
Bosnia and Herzegovina,1995-01-01,0.8605408348457351,1.71,14.1
Bosnia and Herzegovina,1996-01-01,0.8605408348457351,1.69,12.2
Bosnia and Herzegovina,1997-01-01,0.8605408348457351,1.66,11.5
Bosnia and Herzegovina,1998-01-01,0.8605408348457351,1.62,10.8
Bosnia and Herzegovina,1999-01-01,0.8605408348457351,1.56,10.3
Bosnia and Herzegovina,2000-01-01,0.998,1.5,9.84
Bosnia and Herzegovina,2001-01-01,0.8605408348457351,1.43,9.52
Bosnia and Herzegovina,2002-01-01,0.8605408348457351,1.37,9.3
Bosnia and Herzegovina,2003-01-01,0.8605408348457351,1.33,9.14
Bosnia and Herzegovina,2004-01-01,0.8605408348457351,1.3,9.01
Bosnia and Herzegovina,2005-01-01,0.8605408348457351,1.29,8.83
Bosnia and Herzegovina,2006-01-01,0.8605408348457351,1.29,8.58
Bosnia and Herzegovina,2007-01-01,0.8605408348457351,1.29,8.26
Bosnia and Herzegovina,2008-01-01,0.8605408348457351,1.3,7.9
Bosnia and Herzegovina,2009-01-01,0.8605408348457351,1.3,7.53
Bosnia and Herzegovina,2010-01-01,0.8605408348457351,1.31,7.18
Bosnia and Herzegovina,2011-01-01,0.997,1.31,6.87
Botswana,1975-01-01,0.8605408348457351,6.47,95.4
Botswana,1976-01-01,0.8605408348457351,6.43,90.3
Botswana,1977-01-01,0.8605408348457351,6.39,85.3
Botswana,1978-01-01,0.8605408348457351,6.35,80.5
Botswana,1979-01-01,0.8605408348457351,6.29,75.9
Botswana,1980-01-01,0.8605408348457351,6.21,71.6
Botswana,1981-01-01,0.8605408348457351,6.11,67.5
Botswana,1982-01-01,0.8605408348457351,5.98,63.9
Botswana,1983-01-01,0.8605408348457351,5.83,60.5
Botswana,1984-01-01,0.8605408348457351,5.64,57.5
Botswana,1985-01-01,0.8605408348457351,5.45,54.8
Botswana,1986-01-01,0.8605408348457351,5.24,52.6
Botswana,1987-01-01,0.8605408348457351,5.04,50.9
Botswana,1988-01-01,0.8605408348457351,4.85,50.0
Botswana,1989-01-01,0.8605408348457351,4.69,50.1
Botswana,1990-01-01,0.8605408348457351,4.54,51.3
Botswana,1991-01-01,0.893,4.41,53.6
Botswana,1992-01-01,0.8605408348457351,4.29,57.1
Botswana,1993-01-01,0.8605408348457351,4.18,60.9
Botswana,1994-01-01,0.8605408348457351,4.06,65.2
Botswana,1995-01-01,0.8605408348457351,3.95,70.0
Botswana,1996-01-01,0.8605408348457351,3.84,74.5
Botswana,1997-01-01,0.8605408348457351,3.72,78.8
Botswana,1998-01-01,0.8605408348457351,3.61,82.4
Botswana,1999-01-01,0.8605408348457351,3.49,85.1
Botswana,2000-01-01,0.8605408348457351,3.39,86.9
Botswana,2001-01-01,0.8605408348457351,3.29,86.3
Botswana,2002-01-01,0.8605408348457351,3.19,84.3
Botswana,2003-01-01,0.94,3.11,81.7
Botswana,2004-01-01,0.8605408348457351,3.04,78.0
Botswana,2005-01-01,0.8605408348457351,2.99,71.9
Botswana,2006-01-01,0.8605408348457351,2.95,65.7
Botswana,2007-01-01,0.8605408348457351,2.92,61.7
Botswana,2008-01-01,0.8605408348457351,2.9,59.3
Botswana,2009-01-01,0.8605408348457351,2.89,55.5
Botswana,2010-01-01,0.8605408348457351,2.88,49.8
Botswana,2011-01-01,0.9520000000000001,2.88,48.8
Brazil,1975-01-01,0.8605408348457351,4.5,116.0
Brazil,1976-01-01,0.8605408348457351,4.42,112.0
Brazil,1977-01-01,0.8605408348457351,4.34,109.0
Brazil,1978-01-01,0.8605408348457351,4.26,105.0
Brazil,1979-01-01,0.8605408348457351,4.17,101.0
Brazil,1980-01-01,0.8390000000000001,4.07,96.3
Brazil,1981-01-01,0.8605408348457351,3.97,92.0
Brazil,1982-01-01,0.8605408348457351,3.85,87.9
Brazil,1983-01-01,0.8605408348457351,3.72,84.0
Brazil,1984-01-01,0.8605408348457351,3.59,80.4
Brazil,1985-01-01,0.8605408348457351,3.45,77.2
Brazil,1986-01-01,0.8605408348457351,3.31,74.1
Brazil,1987-01-01,0.8605408348457351,3.17,71.3
Brazil,1988-01-01,0.8605408348457351,3.04,68.5
Brazil,1989-01-01,0.8605408348457351,2.92,65.8
Brazil,1990-01-01,0.8605408348457351,2.81,63.0
Brazil,1991-01-01,0.8605408348457351,2.72,60.2
Brazil,1992-01-01,0.8605408348457351,2.64,57.2
Brazil,1993-01-01,0.8605408348457351,2.58,54.1
Brazil,1994-01-01,0.8605408348457351,2.54,51.0
Brazil,1995-01-01,0.8605408348457351,2.5,47.9
Brazil,1996-01-01,0.8605408348457351,2.49,45.0
Brazil,1997-01-01,0.8605408348457351,2.46,42.2
Brazil,1998-01-01,0.8605408348457351,2.43,39.6
Brazil,1999-01-01,0.8605408348457351,2.37,37.1
Brazil,2000-01-01,0.9420000000000001,2.3,34.8
Brazil,2001-01-01,0.8605408348457351,2.23,32.6
Brazil,2002-01-01,0.8605408348457351,2.16,30.5
Brazil,2003-01-01,0.8605408348457351,2.1,28.5
Brazil,2004-01-01,0.968,2.03,26.6
Brazil,2005-01-01,0.8605408348457351,1.98,24.9
Brazil,2006-01-01,0.976,1.93,23.3
Brazil,2007-01-01,0.978,1.88,21.9
Brazil,2008-01-01,0.978,1.85,20.7
Brazil,2009-01-01,0.981,1.82,19.6
Brazil,2010-01-01,0.975,1.81,18.7
Brazil,2011-01-01,0.8605408348457351,1.79,17.9
Brunei,1975-01-01,0.8605408348457351,5.37,39.5
Brunei,1976-01-01,0.8605408348457351,5.13,34.5
Brunei,1977-01-01,0.8605408348457351,4.88,30.1
Brunei,1978-01-01,0.8605408348457351,4.65,26.2
Brunei,1979-01-01,0.8605408348457351,4.43,22.9
Brunei,1980-01-01,0.8605408348457351,4.25,20.0
Brunei,1981-01-01,0.937,4.1,17.8
Brunei,1982-01-01,0.8605408348457351,3.99,16.2
Brunei,1983-01-01,0.8605408348457351,3.91,15.7
Brunei,1984-01-01,0.8605408348457351,3.84,15.2
Brunei,1985-01-01,0.8605408348457351,3.79,14.7
Brunei,1986-01-01,0.8605408348457351,3.76,14.3
Brunei,1987-01-01,0.8605408348457351,3.72,14.0
Brunei,1988-01-01,0.8605408348457351,3.67,13.7
Brunei,1989-01-01,0.8605408348457351,3.61,13.6
Brunei,1990-01-01,0.8605408348457351,3.53,13.5
Brunei,1991-01-01,0.981,3.44,13.4
Brunei,1992-01-01,0.8605408348457351,3.32,13.3
Brunei,1993-01-01,0.8605408348457351,3.2,13.1
Brunei,1994-01-01,0.8605408348457351,3.06,12.8
Brunei,1995-01-01,0.8605408348457351,2.93,12.4
Brunei,1996-01-01,0.8605408348457351,2.78,12.0
Brunei,1997-01-01,0.8605408348457351,2.63,11.5
Brunei,1998-01-01,0.8605408348457351,2.49,11.1
Brunei,1999-01-01,0.8605408348457351,2.36,10.7
Brunei,2000-01-01,0.8605408348457351,2.22,10.3
Brunei,2001-01-01,0.9890000000000001,2.12,10.1
Brunei,2002-01-01,0.8605408348457351,2.03,9.82
Brunei,2003-01-01,0.8605408348457351,1.95,9.66
Brunei,2004-01-01,0.8605408348457351,1.89,9.54
Brunei,2005-01-01,0.8605408348457351,1.85,9.47
Brunei,2006-01-01,0.8605408348457351,1.82,9.43
Brunei,2007-01-01,0.8605408348457351,1.81,9.43
Brunei,2008-01-01,0.8605408348457351,1.81,9.47
Brunei,2009-01-01,0.8605408348457351,1.82,9.55
Brunei,2010-01-01,0.8605408348457351,1.84,9.66
Brunei,2011-01-01,0.998,1.86,9.8
Bulgaria,1975-01-01,0.8605408348457351,2.19,28.6
Bulgaria,1976-01-01,0.8605408348457351,2.19,28.0
Bulgaria,1977-01-01,0.8605408348457351,2.18,27.1
Bulgaria,1978-01-01,0.8605408348457351,2.17,26.1
Bulgaria,1979-01-01,0.8605408348457351,2.14,24.9
Bulgaria,1980-01-01,0.8605408348457351,2.11,23.9
Bulgaria,1981-01-01,0.8605408348457351,2.08,23.0
Bulgaria,1982-01-01,0.8605408348457351,2.06,22.2
Bulgaria,1983-01-01,0.8605408348457351,2.03,21.4
Bulgaria,1984-01-01,0.8605408348457351,2.02,20.6
Bulgaria,1985-01-01,0.8605408348457351,2.0,19.6
Bulgaria,1986-01-01,0.8605408348457351,1.98,18.7
Bulgaria,1987-01-01,0.8605408348457351,1.94,18.1
Bulgaria,1988-01-01,0.8605408348457351,1.9,17.9
Bulgaria,1989-01-01,0.8605408348457351,1.84,18.0
Bulgaria,1990-01-01,0.8605408348457351,1.77,18.3
Bulgaria,1991-01-01,0.8605408348457351,1.69,18.8
Bulgaria,1992-01-01,0.8605408348457351,1.6,19.1
Bulgaria,1993-01-01,0.8605408348457351,1.51,19.2
Bulgaria,1994-01-01,0.8605408348457351,1.42,19.2
Bulgaria,1995-01-01,0.8605408348457351,1.34,19.3
Bulgaria,1996-01-01,0.8605408348457351,1.28,19.4
Bulgaria,1997-01-01,0.8605408348457351,1.23,19.3
Bulgaria,1998-01-01,0.8605408348457351,1.2,18.9
Bulgaria,1999-01-01,0.8605408348457351,1.18,18.2
Bulgaria,2000-01-01,0.8605408348457351,1.18,17.5
Bulgaria,2001-01-01,0.982,1.19,16.8
Bulgaria,2002-01-01,0.8605408348457351,1.22,15.9
Bulgaria,2003-01-01,0.8605408348457351,1.26,15.1
Bulgaria,2004-01-01,0.8605408348457351,1.3,14.2
Bulgaria,2005-01-01,0.8605408348457351,1.34,13.3
Bulgaria,2006-01-01,0.8605408348457351,1.38,12.5
Bulgaria,2007-01-01,0.8605408348457351,1.42,11.9
Bulgaria,2008-01-01,0.8605408348457351,1.45,11.4
Bulgaria,2009-01-01,0.8605408348457351,1.47,11.1
Bulgaria,2010-01-01,0.8605408348457351,1.49,10.7
Bulgaria,2011-01-01,0.9790000000000001,1.5,10.3
Burkina Faso,1975-01-01,0.14400000000000002,6.86,285.0
Burkina Faso,1976-01-01,0.8605408348457351,6.92,274.0
Burkina Faso,1977-01-01,0.8605408348457351,6.98,264.0
Burkina Faso,1978-01-01,0.8605408348457351,7.04,254.0
Burkina Faso,1979-01-01,0.8605408348457351,7.09,246.0
Burkina Faso,1980-01-01,0.8605408348457351,7.13,239.0
Burkina Faso,1981-01-01,0.8605408348457351,7.15,234.0
Burkina Faso,1982-01-01,0.8605408348457351,7.17,229.0
Burkina Faso,1983-01-01,0.8605408348457351,7.17,225.0
Burkina Faso,1984-01-01,0.8605408348457351,7.16,220.0
Burkina Faso,1985-01-01,0.8605408348457351,7.14,215.0
Burkina Faso,1986-01-01,0.8605408348457351,7.12,211.0
Burkina Faso,1987-01-01,0.8605408348457351,7.09,207.0
Burkina Faso,1988-01-01,0.8605408348457351,7.06,203.0
Burkina Faso,1989-01-01,0.8605408348457351,7.04,201.0
Burkina Faso,1990-01-01,0.8605408348457351,7.01,199.0
Burkina Faso,1991-01-01,0.20199999999999999,6.98,199.0
Burkina Faso,1992-01-01,0.8605408348457351,6.95,199.0
Burkina Faso,1993-01-01,0.8605408348457351,6.92,199.0
Burkina Faso,1994-01-01,0.8605408348457351,6.88,197.0
Burkina Faso,1995-01-01,0.8605408348457351,6.84,195.0
Burkina Faso,1996-01-01,0.19399999999999998,6.8,193.0
Burkina Faso,1997-01-01,0.8605408348457351,6.75,189.0
Burkina Faso,1998-01-01,0.8605408348457351,6.7,186.0
Burkina Faso,1999-01-01,0.8605408348457351,6.65,182.0
Burkina Faso,2000-01-01,0.8605408348457351,6.59,179.0
Burkina Faso,2001-01-01,0.8605408348457351,6.53,175.0
Burkina Faso,2002-01-01,0.8605408348457351,6.47,171.0
Burkina Faso,2003-01-01,0.312,6.4,166.0
Burkina Faso,2004-01-01,0.8605408348457351,6.34,160.0
Burkina Faso,2005-01-01,0.33,6.27,153.0
Burkina Faso,2006-01-01,0.8605408348457351,6.19,145.0
Burkina Faso,2007-01-01,0.39299999999999996,6.12,137.0
Burkina Faso,2008-01-01,0.8605408348457351,6.04,129.0
Burkina Faso,2009-01-01,0.8605408348457351,5.95,122.0
Burkina Faso,2010-01-01,0.8605408348457351,5.87,114.0
Burkina Faso,2011-01-01,0.8605408348457351,5.78,108.0
Burundi,1975-01-01,0.8605408348457351,7.37,251.0
Burundi,1976-01-01,0.8605408348457351,7.39,250.0
Burundi,1977-01-01,0.8605408348457351,7.41,247.0
Burundi,1978-01-01,0.8605408348457351,7.42,242.0
Burundi,1979-01-01,0.31,7.42,234.0
Burundi,1980-01-01,0.8605408348457351,7.42,225.0
Burundi,1981-01-01,0.8605408348457351,7.42,214.0
Burundi,1982-01-01,0.8605408348457351,7.42,204.0
Burundi,1983-01-01,0.8605408348457351,7.44,193.0
Burundi,1984-01-01,0.8605408348457351,7.46,184.0
Burundi,1985-01-01,0.8605408348457351,7.49,176.0
Burundi,1986-01-01,0.8605408348457351,7.51,172.0
Burundi,1987-01-01,0.8605408348457351,7.53,170.0
Burundi,1988-01-01,0.8605408348457351,7.53,170.0
Burundi,1989-01-01,0.8605408348457351,7.53,172.0
Burundi,1990-01-01,0.536,7.51,174.0
Burundi,1991-01-01,0.8605408348457351,7.47,176.0
Burundi,1992-01-01,0.8605408348457351,7.43,178.0
Burundi,1993-01-01,0.8605408348457351,7.39,179.0
Burundi,1994-01-01,0.8605408348457351,7.34,179.0
Burundi,1995-01-01,0.8605408348457351,7.29,178.0
Burundi,1996-01-01,0.8605408348457351,7.24,175.0
Burundi,1997-01-01,0.8605408348457351,7.18,171.0
Burundi,1998-01-01,0.8605408348457351,7.13,167.0
Burundi,1999-01-01,0.8605408348457351,7.07,162.0
Burundi,2000-01-01,0.733,7.01,156.0
Burundi,2001-01-01,0.8605408348457351,6.95,151.0
Burundi,2002-01-01,0.8605408348457351,6.89,145.0
Burundi,2003-01-01,0.8605408348457351,6.82,139.0
Burundi,2004-01-01,0.8605408348457351,6.76,132.0
Burundi,2005-01-01,0.8605408348457351,6.69,125.0
Burundi,2006-01-01,0.8605408348457351,6.62,118.0
Burundi,2007-01-01,0.8605408348457351,6.53,110.0
Burundi,2008-01-01,0.889,6.45,103.0
Burundi,2009-01-01,0.8605408348457351,6.35,96.8
Burundi,2010-01-01,0.8605408348457351,6.26,90.7
Burundi,2011-01-01,0.8605408348457351,6.16,85.2
Cambodia,1975-01-01,0.8605408348457351,5.68,309.0
Cambodia,1976-01-01,0.8605408348457351,5.59,284.0
Cambodia,1977-01-01,0.8605408348457351,5.56,260.0
Cambodia,1978-01-01,0.8605408348457351,5.6,233.0
Cambodia,1979-01-01,0.8605408348457351,5.71,206.0
Cambodia,1980-01-01,0.8605408348457351,5.87,180.0
Cambodia,1981-01-01,0.8605408348457351,6.04,157.0
Cambodia,1982-01-01,0.8605408348457351,6.19,140.0
Cambodia,1983-01-01,0.8605408348457351,6.3,129.0
Cambodia,1984-01-01,0.8605408348457351,6.34,123.0
Cambodia,1985-01-01,0.8605408348457351,6.31,119.0
Cambodia,1986-01-01,0.8605408348457351,6.23,117.0
Cambodia,1987-01-01,0.8605408348457351,6.1,117.0
Cambodia,1988-01-01,0.8605408348457351,5.94,116.0
Cambodia,1989-01-01,0.8605408348457351,5.78,116.0
Cambodia,1990-01-01,0.8605408348457351,5.6,116.0
Cambodia,1991-01-01,0.8605408348457351,5.42,116.0
Cambodia,1992-01-01,0.8605408348457351,5.24,117.0
Cambodia,1993-01-01,0.8605408348457351,5.05,117.0
Cambodia,1994-01-01,0.8605408348457351,4.87,119.0
Cambodia,1995-01-01,0.8605408348457351,4.69,120.0
Cambodia,1996-01-01,0.8605408348457351,4.5,120.0
Cambodia,1997-01-01,0.8605408348457351,4.33,120.0
Cambodia,1998-01-01,0.763,4.15,118.0
Cambodia,1999-01-01,0.8605408348457351,3.97,114.0
Cambodia,2000-01-01,0.8605408348457351,3.81,107.0
Cambodia,2001-01-01,0.8605408348457351,3.65,97.1
Cambodia,2002-01-01,0.8605408348457351,3.52,87.2
Cambodia,2003-01-01,0.8605408348457351,3.41,78.4
Cambodia,2004-01-01,0.8340000000000001,3.31,71.2
Cambodia,2005-01-01,0.8605408348457351,3.23,65.3
Cambodia,2006-01-01,0.8605408348457351,3.16,60.3
Cambodia,2007-01-01,0.8605408348457351,3.09,55.9
Cambodia,2008-01-01,0.875,3.02,51.8
Cambodia,2009-01-01,0.871,2.95,47.9
Cambodia,2010-01-01,0.8605408348457351,2.88,44.3
Cambodia,2011-01-01,0.8605408348457351,2.81,41.0
Cameroon,1975-01-01,0.8605408348457351,6.41,190.0
Cameroon,1976-01-01,0.688,6.45,189.0
Cameroon,1977-01-01,0.8605408348457351,6.49,189.0
Cameroon,1978-01-01,0.8605408348457351,6.54,187.0
Cameroon,1979-01-01,0.8605408348457351,6.58,184.0
Cameroon,1980-01-01,0.8605408348457351,6.63,180.0
Cameroon,1981-01-01,0.8605408348457351,6.66,175.0
Cameroon,1982-01-01,0.8605408348457351,6.69,169.0
Cameroon,1983-01-01,0.8605408348457351,6.7,162.0
Cameroon,1984-01-01,0.8605408348457351,6.71,155.0
Cameroon,1985-01-01,0.8605408348457351,6.7,149.0
Cameroon,1986-01-01,0.8605408348457351,6.67,144.0
Cameroon,1987-01-01,0.8605408348457351,6.63,140.0
Cameroon,1988-01-01,0.8605408348457351,6.57,137.0
Cameroon,1989-01-01,0.8605408348457351,6.51,136.0
Cameroon,1990-01-01,0.8605408348457351,6.44,137.0
Cameroon,1991-01-01,0.8605408348457351,6.35,139.0
Cameroon,1992-01-01,0.8605408348457351,6.26,142.0
Cameroon,1993-01-01,0.8605408348457351,6.17,145.0
Cameroon,1994-01-01,0.8605408348457351,6.07,148.0
Cameroon,1995-01-01,0.8605408348457351,5.98,150.0
Cameroon,1996-01-01,0.8605408348457351,5.89,152.0
Cameroon,1997-01-01,0.8605408348457351,5.8,153.0
Cameroon,1998-01-01,0.8605408348457351,5.72,153.0
Cameroon,1999-01-01,0.8605408348457351,5.65,152.0
Cameroon,2000-01-01,0.831,5.58,149.0
Cameroon,2001-01-01,0.8605408348457351,5.52,146.0
Cameroon,2002-01-01,0.8605408348457351,5.48,142.0
Cameroon,2003-01-01,0.8605408348457351,5.43,137.0
Cameroon,2004-01-01,0.8605408348457351,5.39,133.0
Cameroon,2005-01-01,0.8605408348457351,5.35,129.0
Cameroon,2006-01-01,0.8605408348457351,5.31,125.0
Cameroon,2007-01-01,0.831,5.27,121.0
Cameroon,2008-01-01,0.8605408348457351,5.22,116.0
Cameroon,2009-01-01,0.8605408348457351,5.17,112.0
Cameroon,2010-01-01,0.8059999999999999,5.11,107.0
Cameroon,2011-01-01,0.8605408348457351,5.05,103.0
Cape Verde,1975-01-01,0.8605408348457351,6.77,116.0
Cape Verde,1976-01-01,0.8605408348457351,6.71,108.0
Cape Verde,1977-01-01,0.8605408348457351,6.65,102.0
Cape Verde,1978-01-01,0.8605408348457351,6.56,96.6
Cape Verde,1979-01-01,0.8605408348457351,6.47,92.5
Cape Verde,1980-01-01,0.8605408348457351,6.38,89.5
Cape Verde,1981-01-01,0.8605408348457351,6.27,87.3
Cape Verde,1982-01-01,0.8605408348457351,6.17,85.6
Cape Verde,1983-01-01,0.8605408348457351,6.08,83.9
Cape Verde,1984-01-01,0.8605408348457351,5.98,81.8
Cape Verde,1985-01-01,0.8605408348457351,5.88,78.8
Cape Verde,1986-01-01,0.8605408348457351,5.78,75.1
Cape Verde,1987-01-01,0.8605408348457351,5.68,70.9
Cape Verde,1988-01-01,0.8605408348457351,5.57,66.8
Cape Verde,1989-01-01,0.8605408348457351,5.44,63.2
Cape Verde,1990-01-01,0.882,5.31,60.6
Cape Verde,1991-01-01,0.8605408348457351,5.16,59.1
Cape Verde,1992-01-01,0.8605408348457351,5.01,58.4
Cape Verde,1993-01-01,0.8605408348457351,4.86,58.2
Cape Verde,1994-01-01,0.8605408348457351,4.7,57.8
Cape Verde,1995-01-01,0.8605408348457351,4.54,56.4
Cape Verde,1996-01-01,0.8605408348457351,4.38,53.7
Cape Verde,1997-01-01,0.8605408348457351,4.22,49.7
Cape Verde,1998-01-01,0.8605408348457351,4.07,44.9
Cape Verde,1999-01-01,0.8605408348457351,3.91,40.0
Cape Verde,2000-01-01,0.8605408348457351,3.76,35.6
Cape Verde,2001-01-01,0.8605408348457351,3.62,32.0
Cape Verde,2002-01-01,0.8605408348457351,3.48,29.4
Cape Verde,2003-01-01,0.8605408348457351,3.36,27.8
Cape Verde,2004-01-01,0.971,3.24,26.8
Cape Verde,2005-01-01,0.8605408348457351,3.13,26.3
Cape Verde,2006-01-01,0.8605408348457351,3.02,26.1
Cape Verde,2007-01-01,0.8605408348457351,2.93,26.0
Cape Verde,2008-01-01,0.8605408348457351,2.83,25.8
Cape Verde,2009-01-01,0.8605408348457351,2.75,25.4
Cape Verde,2010-01-01,0.8605408348457351,2.67,24.9
Cape Verde,2011-01-01,0.9840000000000001,2.59,24.3
Central African Republic,1975-01-01,0.345,5.95,202.0
Central African Republic,1976-01-01,0.8605408348457351,5.95,198.0
Central African Republic,1977-01-01,0.8605408348457351,5.95,195.0
Central African Republic,1978-01-01,0.8605408348457351,5.95,192.0
Central African Republic,1979-01-01,0.8605408348457351,5.95,189.0
Central African Republic,1980-01-01,0.8605408348457351,5.95,186.0
Central African Republic,1981-01-01,0.8605408348457351,5.96,184.0
Central African Republic,1982-01-01,0.8605408348457351,5.96,182.0
Central African Republic,1983-01-01,0.8605408348457351,5.95,181.0
Central African Republic,1984-01-01,0.8605408348457351,5.95,180.0
Central African Republic,1985-01-01,0.8605408348457351,5.94,179.0
Central African Republic,1986-01-01,0.8605408348457351,5.93,178.0
Central African Republic,1987-01-01,0.8605408348457351,5.91,177.0
Central African Republic,1988-01-01,0.48200000000000004,5.88,178.0
Central African Republic,1989-01-01,0.8605408348457351,5.85,179.0
Central African Republic,1990-01-01,0.8605408348457351,5.81,180.0
Central African Republic,1991-01-01,0.8605408348457351,5.77,180.0
Central African Republic,1992-01-01,0.8605408348457351,5.73,179.0
Central African Republic,1993-01-01,0.8605408348457351,5.69,179.0
Central African Republic,1994-01-01,0.8605408348457351,5.65,178.0
Central African Republic,1995-01-01,0.8605408348457351,5.62,177.0
Central African Republic,1996-01-01,0.8605408348457351,5.59,176.0
Central African Republic,1997-01-01,0.8605408348457351,5.56,175.0
Central African Republic,1998-01-01,0.8605408348457351,5.54,174.0
Central African Republic,1999-01-01,0.8605408348457351,5.52,173.0
